"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://www.nami.org/About-Mental-Illness/Treatments/Mental-Health-Medications/Types-of-Medication/Mirtazapine-(Remeron)","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.127","",""
"https://www.biologicalpsychiatryjournal.com/article/S0006-3223(19)31435-0/pdf","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.054","",""
"https://onlinelibrary.wiley.com/doi/full/10.1111/jcpt.13114","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.050","",""
"https://www.verywellmind.com/definition-of-mental-illness-4587855","text/html","402","Payment Required","Non-Indexable","Client Error","1","0.142","",""
"https://www.cdc.gov/ncbddd/adhd/facts.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.228","",""
"https://www.sciencedirect.com/topics/neuroscience/methaqualone","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.232","",""
"https://www.projectknow.com/overdose/quaalude/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.270","",""
"https://www.nationaldrugscreening.com/methaqualone-drug-test/","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.126","",""
"https://www.cdc.gov/opioids/data/index.html","text/html","404","Not Found","Non-Indexable","Client Error","1","0.511","",""
"https://www.hhs.gov/opioids/about-the-epidemic/index.html","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.466","",""
"https://www.sciencedirect.com/topics/medicine-and-dentistry/clonazepam","text/html; charset=UTF-8","403","Forbidden","Non-Indexable","Client Error","1","0.348","",""
